Snapshot ID,Creation Date,Subscription ID
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESAT-PROD-EASTUS-RG-01/providers/Microsoft.Compute/snapshots/from_snapshot_pgm010b84-CHG0525146,2023-06-05T16:37:49.3435633+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESAT-PROD-EASTUS-RG-01/providers/Microsoft.Compute/snapshots/from_snapshot_pgm010b85-CHG0525146,2023-06-05T16:42:27.5761347+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-EBSS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/snapshots/pgm01167b,2023-08-27T01:47:56.6311849+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESAT-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/from_snap_pgm011050_orig,2023-08-28T17:18:29.7845001+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1br07_OsDisk_1_0fd8b9_ide_0_5487_GXMD_eb4898,2023-11-16T02:01:07.7678704+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1br02.safeway.com_dis_ide_0_5474_GXMD_1784c7,2023-11-16T02:01:27.5025494+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1br03.safeway.com_dis_ide_0_5481_GXMD_6aeb1c,2023-11-16T02:01:27.7838443+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1br06.safeway.com_dis_ide_0_5472_GXMD_5f5d4c,2023-11-16T02:01:28.1118732+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/rescuefixedoszpuw-itka1sr01.sa_ide_0_5473_GXMD_5e27ea,2023-11-16T03:12:14.4305694+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1zo03.safeway.com_dis_ide_0_5475_GXMD_12175e,2023-11-16T03:16:33.574404+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1zo02.safeway.com_dis_ide_0_5476_GXMD_8a13c2,2023-11-16T03:20:24.6867213+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/rescuefixedoszpuw-itka1rp02.sa_ide_0_5478_GXMD_5eb18c,2023-11-16T03:24:53.3150941+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuwitka1cn09-osdisk-20210106-_ide_0_5479_GXMD_102941,2023-11-16T03:29:13.5839657+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1zo01.safeway.com_dis_ide_0_5480_GXMD_66fa8c,2023-11-16T03:38:22.4502413+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuwitka1cn08-osdisk-20210106-_ide_0_5482_GXMD_3d7ba1,2023-11-16T03:39:07.4352068+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1zo05.safeway.com_dis_ide_0_5483_GXMD_29ac8f,2023-11-16T03:42:12.4999891+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuwitka1cn05-osdisk-20200930-_ide_0_5484_GXMD_6a5f01,2023-11-16T03:45:37.2838038+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/rescuefixedoszpuw-itka1rp03.sa_ide_0_5485_GXMD_bf466f,2023-11-16T03:48:31.1608776+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/rescuefixedoszpuw-itka1cc01.sa_ide_0_5486_GXMD_cc5e38,2023-11-16T03:52:02.7103949+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1zo04.safeway.com_dis_ide_0_5488_GXMD_95ed61,2023-11-16T03:52:48.3671511+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1ks02.safeway.com_dis_ide_0_5489_GXMD_c5cb89,2023-11-16T03:56:26.088806+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuwitka1cn04-osdisk-20200930-_ide_0_5490_GXMD_153480,2023-11-16T03:57:26.7926011+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuwitka1cn06-osdisk-20201126-_ide_0_5492_GXMD_a53434,2023-11-16T03:58:52.9187195+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuwitka1cn07-osdisk-20201126-_ide_0_5493_GXMD_919f4d,2023-11-16T04:04:32.7978926+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/rescuefixedoszpuw-itka1sr02.sa_ide_0_5498_GXMD_1d4edc,2023-11-16T04:08:20.9413196+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1cc02.safeway.com_dis_ide_0_5499_GXMD_1d0ead,2023-11-16T04:12:10.7567846+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itkajump02_OsDisk_1_a406d_ide_0_5494_GXMD_5d5327,2023-11-16T04:21:31.2168964+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PRODNETWORK/providers/Microsoft.Compute/snapshots/net-jumpbox02_disk1_f0cb7ebde0_ide_0_5496_GXMD_b14ae4,2023-11-16T04:22:15.826814+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1br07_OsDisk_1_0fd8b9_ide_0_5902_GXMD_b74fc4,2023-11-17T00:02:00.1333015+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1br02.safeway.com_dis_ide_0_5882_GXMD_af2a42,2023-11-17T00:02:14.9928679+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/rescuefixedoszpuwitka1br05-osd_ide_0_5889_GXMD_611b6b,2023-11-17T00:02:15.9928823+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/zpuw-itka1br06.safeway.com_dis_ide_0_5880_GXMD_6c8546,2023-11-17T00:02:16.2429083+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
